rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
773,répéter,repeat,freedict,82.28599999999999,4.23,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""repeat"", ""kaikki"": ""repeat"", ""omw"": ""repeat""}",verified_strong
774,appartenir,to belong / to pertain,legacy_learner_translation,82.284,3.64,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""belong"", ""kaikki"": ""belong"", ""legacy"": ""belong|pertain"", ""omw"": ""belong|pertain""}",verified_strong
775,chaud,warm,freedict,82.251,4.79,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""warm"", ""kaikki"": ""warm"", ""omw"": ""warm""}",verified_strong
776,parole,speech,freedict,82.044,4.92,False,False,True,False,True,True,False,omw,"{""freedict"": ""speech"", ""omw"": ""speech""}",verified
777,parier,to bet / to wager / to gamble,legacy_learner_translation,81.90100000000001,3.75,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""bet|wager"", ""kaikki"": ""bet"", ""legacy"": ""bet|gamble|wager"", ""omw"": ""bet|gamble|wager""}",verified_strong
778,opération,operation; surgical operation,freedict,81.754,4.87,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""oper|surgical"", ""kaikki"": ""oper"", ""omw"": ""oper|surgical""}",verified_strong
779,compagnie,gang; squad; company,freedict,81.62,5.04,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""company|gang|squad"", ""kaikki"": ""company"", ""omw"": ""company""}",verified_strong
780,classe,class,freedict,81.389,5.14,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""clas"", ""kaikki"": ""clas"", ""omw"": ""clas""}",verified_strong
781,douter,doubt,freedict,81.36200000000001,4.12,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""doubt"", ""kaikki"": ""doubt"", ""omw"": ""doubt""}",verified_strong
782,test,"a test, a tryout, a review; test, the external calciferous shell, or endoskeleton, of an echinoderm; test, a cupel or cupelling hearth in which precious metals are melted for trial and refinement",kaikki,81.358,4.69,False,True,False,False,True,False,False,omw,"{""kaikki"": ""calciferou|cupel|cupell|echinoderm|endoskeleton|external|hearth|melt|metal|preciou|refine|review"", ""omw"": ""test|trial|tryout""}",verified
783,plusieurs,several,freedict,81.316,5.66,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""several"", ""kaikki"": ""several"", ""omw"": ""several""}",verified_strong
784,reposer,to rest / to put back / to rely on,legacy_learner_translation,81.299,4.13,True,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""put|rest"", ""legacy"": ""back|put|rely|rest"", ""omw"": ""put|rest""}",verified_strong
785,bord,rim; brim; edge; brink,freedict,81.235,4.98,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""brim|brink|edge|rim"", ""kaikki"": ""rim"", ""omw"": ""brink|edge""}",verified_strong
786,contact,contact,freedict,80.997,4.82,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""contact"", ""kaikki"": ""contact"", ""omw"": ""contact""}",verified_strong
787,plaisanter,to joke (make a joke),kaikki,80.72699999999999,3.01,False,True,False,False,True,False,False,omw,"{""kaikki"": ""joke|make"", ""omw"": ""joke""}",verified
788,but,aim; goal; target; purpose,freedict,80.601,5.28,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""aim|goal|purpose|target"", ""kaikki"": ""aim|goal"", ""omw"": ""aim|goal|purpose""}",verified_strong
789,réunion,meeting; gathering; assemblage,freedict,80.519,4.82,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""assemblage|gather|meet"", ""kaikki"": ""meet"", ""omw"": ""assemblage|gather|meet""}",verified_strong
790,second,second,freedict,80.476,4.98,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""second"", ""kaikki"": ""second"", ""omw"": ""second""}",verified_strong
791,signe,mark; sign; token; signal,freedict,80.34899999999999,4.89,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""mark|sign|signal|token"", ""kaikki"": ""sign"", ""omw"": ""mark|sign|signal""}",verified_strong
792,deviner,guess,freedict,80.14200000000005,3.94,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""gues"", ""kaikki"": ""gues"", ""omw"": ""gues""}",verified_strong
793,travers,border toll; outside (the external part of); wide side (the side of which the width is measured),kaikki,79.994,5.06,False,True,False,False,False,False,False,,"{""kaikki"": ""border|external|measur|outside|part|side|toll|wide|width""}",review
794,projet,plan; design; scheme; diagram,freedict,79.943,5.39,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""design|diagram|plan|scheme"", ""kaikki"": ""plan"", ""omw"": ""design|diagram|plan|scheme""}",verified_strong
795,soleil,sun,freedict,79.687,5.03,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""sun"", ""kaikki"": ""sun"", ""omw"": ""sun""}",verified_strong
796,coupable,guilty,freedict,79.605,4.46,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""guilty"", ""kaikki"": ""guilty"", ""omw"": ""guilty""}",verified_strong
797,moi-même,myself,kaikki,79.528,5.94,False,True,False,False,False,False,False,,"{""kaikki"": ""myself""}",review
798,libérer,release,freedict,79.517,4.22,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""release"", ""kaikki"": ""release"", ""omw"": ""release""}",verified_strong
799,pute,"whore, slut (prostitute); fucking (used for emphasis); bitch, slut (promiscuous woman)",kaikki,79.089,4.38,False,True,False,False,True,False,False,omw,"{""kaikki"": ""bitch|emphasi|fuck|promiscuou|prostitute|slut|whore|woman"", ""omw"": ""prostitute|slut|whore|woman""}",verified
800,moitié,half,freedict,79.025,4.99,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""half"", ""kaikki"": ""half"", ""omw"": ""half""}",verified_strong
801,rater,to miss / to fail / to spoil / to misfire (gun),legacy_learner_translation,78.94000000000001,4.07,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""miss"", ""kaikki"": ""fail|miss"", ""legacy"": ""fail|gun|misfire|miss|spoil"", ""omw"": ""fail|misfire|miss""}",verified_strong
802,engager,to pawn; to enlist; to involve,kaikki,78.864,4.41,False,True,False,False,True,False,False,omw,"{""kaikki"": ""enlist|involve|pawn"", ""omw"": ""enlist""}",verified
803,gueule,maw; jaws,freedict,78.753,4.79,False,False,True,False,True,False,False,omw,"{""freedict"": ""jaws|maw"", ""omw"": ""maw""}",verified
804,chat,cat,freedict,78.596,4.76,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""cat"", ""kaikki"": ""cat"", ""omw"": ""cat""}",verified_strong
805,appartement,flat; apartment,freedict,78.516,4.61,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""apart|flat"", ""kaikki"": ""apart|flat"", ""omw"": ""apart|flat""}",verified_strong
806,excuse,excuse; second-person singular imperative; first/third-person singular present indicative/subjunctive,kaikki,78.405,4.53,False,True,False,False,True,False,False,omw,"{""kaikki"": ""excuse|first|imperative|indicative|second-person|subjunctive|third-person"", ""omw"": ""excuse""}",verified
807,surprise,surprise,freedict,78.38000000000001,4.80,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""surprise"", ""kaikki"": ""surprise"", ""omw"": ""surprise""}",verified_strong
808,respirer,to breathe / to inhale / to rest / to exude,legacy_learner_translation,78.22800000000001,4.04,True,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""breathe"", ""kaikki"": ""breathe"", ""legacy"": ""breathe|exude|inhale|rest"", ""omw"": ""breathe|inhale|rest""}",verified_strong
809,naître,arise; be born,freedict,77.89099999999999,3.95,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""arise|born"", ""kaikki"": ""born"", ""omw"": ""arise|born""}",verified_strong
810,survivre,to survive / to outlive / to get through,legacy_learner_translation,77.88999999999997,4.18,True,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""outlive|survive"", ""legacy"": ""get|outlive|survive|through"", ""omw"": ""outlive|survive|through""}",verified_strong
811,debout,directly; straight ahead,freedict,77.854,4.46,False,False,True,False,True,False,False,omw,"{""freedict"": ""ahead|directly|straight"", ""omw"": ""directly|straight""}",verified
812,bière,ale; beer,freedict,77.747,4.46,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""ale|beer"", ""kaikki"": ""beer"", ""omw"": ""beer""}",verified_strong
813,horrible,alien; awful; nasty; dismal,freedict,77.674,4.38,False,False,True,False,False,False,False,,"{""freedict"": ""alien|awful|dismal|nasty""}",review
814,doigt,finger,freedict,77.655,4.52,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""finger"", ""kaikki"": ""finger"", ""omw"": ""finger""}",verified_strong
815,intelligent,sagacious; intelligent,freedict,77.62,4.35,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""intelligent|sagaciou"", ""kaikki"": ""intelligent"", ""omw"": ""intelligent""}",verified_strong
816,riche,rich; wealthy; affluent; well-off,freedict,77.50699999999999,4.77,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""affluent|rich|wealthy|well-off"", ""kaikki"": ""rich"", ""omw"": ""affluent|rich|wealthy|well-off""}",verified_strong
817,télé,"TV, telly",kaikki,77.472,4.78,False,True,False,False,True,True,False,omw,"{""kaikki"": ""telly|tv"", ""omw"": ""telly|tv""}",verified
818,santé,health,freedict,77.357,5.22,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""health"", ""kaikki"": ""health"", ""omw"": ""health""}",verified_strong
819,cerveau,brain,freedict,77.351,4.68,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""brain"", ""kaikki"": ""brain"", ""omw"": ""brain""}",verified_strong
820,pourtant,but; yet; however; nevertheless,freedict,77.304,5.20,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""but|however|nevertheles|yet"", ""kaikki"": ""however|yet"", ""omw"": ""however|nevertheles|yet""}",verified_strong
821,contrôler,to control; to check or examine,kaikki,77.26799999999999,4.42,False,True,False,False,True,False,False,omw,"{""kaikki"": ""check|control|examine"", ""omw"": ""check|control""}",verified
822,sourire,to smile / smile,legacy_learner_translation,77.16300000000001,4.68,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""smile"", ""kaikki"": ""smile"", ""legacy"": ""smile"", ""omw"": ""smile""}",verified_strong
823,parfait,perfect,freedict,76.897,4.86,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""perfect"", ""kaikki"": ""perfect"", ""omw"": ""perfect""}",verified_strong
824,fonctionner,run; work; operate; function,freedict,76.856,4.18,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""function|operate|run|work"", ""kaikki"": ""function|work"", ""omw"": ""function|operate|run|work""}",verified_strong
825,enfer,Hell,kaikki,76.769,4.46,False,True,False,False,True,False,False,omw,"{""kaikki"": ""hell"", ""omw"": ""hell""}",verified
826,ciel,sky; heaven,freedict,76.76299999999999,4.89,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""heaven|sky"", ""kaikki"": ""heaven|sky"", ""omw"": ""heaven|sky""}",verified_strong
827,combat,action; battle; scuffle; struggle,freedict,76.547,4.89,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""action|battle|scuffle|struggle"", ""kaikki"": ""battle"", ""omw"": ""battle|struggle""}",verified_strong
828,course,"race; errand; run, running",kaikki,76.418,4.90,False,True,False,False,True,False,False,omw,"{""kaikki"": ""errand|race|run|runn"", ""omw"": ""errand|race|run|runn""}",verified
829,excellent,fine; great,freedict,76.26899999999999,4.65,False,False,True,False,False,True,False,,"{""freedict"": ""fine|great""}",review
830,bête,beast; animal,freedict,76.247,4.51,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""animal|beast"", ""kaikki"": ""animal|beast"", ""omw"": ""animal|beast""}",verified_strong
831,bruit,noise; sound,freedict,76.098,4.71,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""noise|sound"", ""kaikki"": ""noise"", ""omw"": ""noise|sound""}",verified_strong
832,risque,risk; hazard,freedict,76.028,5.12,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""hazard|risk"", ""kaikki"": ""risk"", ""omw"": ""hazard|risk""}",verified_strong
833,membre,limb; member,freedict,76.019,4.91,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""limb|member"", ""kaikki"": ""limb|member"", ""omw"": ""limb|member""}",verified_strong
834,enquête,inquiry; investigation,freedict,75.874,4.86,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""inquiry|investig"", ""kaikki"": ""inquiry|investig"", ""omw"": ""inquiry|investig""}",verified_strong
835,parfaire,to perfect / to complete / to finish off,legacy_learner_translation,75.63300000000001,3.23,True,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""complete|finish"", ""legacy"": ""complete|finish|off|perfect"", ""omw"": ""complete|perfect""}",verified_strong
836,chacun,every one; everybody,freedict,75.563,5.08,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""every|everybody"", ""kaikki"": ""every"", ""omw"": ""every""}",verified_strong
837,bosser,"to emboss; to dent; to cause a dent; to work, labour, do a day's work",kaikki,75.392,4.22,False,True,False,False,False,False,False,,"{""kaikki"": ""cause|day'|dent|do|embos|labour|work""}",review
838,dommage,pity; shame; damage,freedict,75.289,4.73,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""damage|pity|shame"", ""kaikki"": ""damage|pity|shame"", ""omw"": ""damage|pity|shame""}",verified_strong
839,lieutenant,lieutenant,freedict,75.222,4.51,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""lieutenant"", ""kaikki"": ""lieutenant"", ""omw"": ""lieutenant""}",verified_strong
840,base,base,kaikki,75.202,5.30,False,True,False,False,True,False,False,omw,"{""kaikki"": ""base"", ""omw"": ""base""}",verified
841,héros,hero,freedict,75.193,4.71,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""hero"", ""kaikki"": ""hero"", ""omw"": ""hero""}",verified_strong
842,diable,devil,freedict,75.17399999999999,4.34,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""devil"", ""kaikki"": ""devil"", ""omw"": ""devil""}",verified_strong
843,officier,officer,freedict,75.171,4.48,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""officer"", ""kaikki"": ""officer"", ""omw"": ""officer""}",verified_strong
844,expérience,experiment,freedict,75.155,5.06,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""experi"", ""kaikki"": ""experi"", ""omw"": ""experi""}",verified_strong
845,attaque,access; attack; aggression,freedict,75.101,4.94,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""acces|aggression|attack"", ""kaikki"": ""attack"", ""omw"": ""attack""}",verified_strong
846,habiter,live; dwell,freedict,75.03000000000002,3.90,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""dwell|live"", ""kaikki"": ""live"", ""omw"": ""dwell|live""}",verified_strong
847,supporter,to support / to bear / to endure / to put up with,legacy_learner_translation,75.00599999999997,4.42,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""endure"", ""kaikki"": ""bear|support"", ""legacy"": ""bear|endure|put|support|up"", ""omw"": ""bear|endure|put|support|up""}",verified_strong
848,bombe,bomb,freedict,74.985,4.35,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bomb"", ""kaikki"": ""bomb"", ""omw"": ""bomb""}",verified_strong
849,juge,judge,freedict,74.87,4.90,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""judge"", ""kaikki"": ""judge"", ""omw"": ""judge""}",verified_strong
850,vidéo,video,kaikki,74.842,5.27,False,True,False,False,True,False,False,omw,"{""kaikki"": ""video"", ""omw"": ""video""}",verified
851,directeur,manager; director,freedict,74.618,5.05,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""director|manager"", ""kaikki"": ""director"", ""omw"": ""director|manager""}",verified_strong
852,retenir,to retain / to hold back / to remember,legacy_learner_translation,74.285,4.34,True,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""hold|remember|retain"", ""legacy"": ""back|hold|remember|retain"", ""omw"": ""back|hold|remember|retain""}",verified_strong
853,prince,prince,freedict,73.86,4.80,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""prince"", ""kaikki"": ""prince"", ""omw"": ""prince""}",verified_strong
854,dingue,crazy; rediculous,freedict,73.794,4.35,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""crazy|rediculou"", ""kaikki"": ""crazy""}",verified
855,connerie,bullshit; stupidity; foolish act,kaikki,73.766,4.14,False,True,False,False,False,False,False,,"{""kaikki"": ""act|bullshit|foolish|stupidity""}",review
856,caméra,movie camera,freedict,73.617,4.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""camera|movie"", ""kaikki"": ""camera"", ""omw"": ""camera|movie""}",verified_strong
857,méchant,bad; poor; cruel; nasty,freedict,73.576,4.35,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bad|cruel|nasty|poor"", ""kaikki"": ""bad|cruel"", ""omw"": ""bad""}",verified_strong
858,filer,"to ease a line; to spin (a web); (police) to tail, track",kaikki,73.53099999999999,3.95,False,True,False,False,False,False,False,,"{""kaikki"": ""ease|line|police|spin|tail|track|web""}",review
859,milieu,mean; inside; middle; average,freedict,73.478,5.17,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""average|inside|mean|middle"", ""kaikki"": ""middle"", ""omw"": ""mean|middle""}",verified_strong
860,enfuir,escape; run away,freedict,73.312,3.70,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""away|escape|run"", ""kaikki"": ""escape""}",verified
861,cuisine,kitchen,freedict,73.234,4.75,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""kitchen"", ""kaikki"": ""kitchen"", ""omw"": ""kitchen""}",verified_strong
862,fenêtre,window,freedict,73.067,4.52,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""window"", ""kaikki"": ""window"", ""omw"": ""window""}",verified_strong
863,construire,to build / to construct,legacy_learner_translation,73.06100000000002,4.69,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""build"", ""kaikki"": ""build"", ""legacy"": ""build|construct"", ""omw"": ""build|construct""}",verified_strong
864,suspect,a suspect; suspicious; suspect,kaikki,73.06,4.22,False,True,False,False,True,False,False,omw,"{""kaikki"": ""suspect|suspiciou"", ""omw"": ""suspect|suspiciou""}",verified
865,bouche,mouth,freedict,72.958,4.79,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""mouth"", ""kaikki"": ""mouth"", ""omw"": ""mouth""}",verified_strong
866,grandir,to grow up / to increase / to get taller,legacy_learner_translation,72.743,4.04,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""grow"", ""kaikki"": ""get|grow|up"", ""legacy"": ""get|grow|increase|taller|up"", ""omw"": ""get|grow|increase|up""}",verified_strong
867,image,image; picture,freedict,72.725,5.10,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""image|picture"", ""kaikki"": ""image|picture"", ""omw"": ""image|picture""}",verified_strong
868,là-dedans,"inside there; in this affair, (having to do) with this",kaikki,72.718,4.77,False,True,False,False,False,False,False,,"{""kaikki"": ""affair|do|having|inside|there""}",review
869,société,society,freedict,72.564,5.51,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""society"", ""kaikki"": ""society"", ""omw"": ""society""}",verified_strong
870,environ,about; approximately,freedict,72.208,5.20,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""about|approximately"", ""kaikki"": ""about"", ""omw"": ""about|approximately""}",verified_strong
871,doux,mild; soft; sweet; gentle,freedict,72.206,4.55,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""gentle|mild|soft|sweet"", ""kaikki"": ""mild|soft|sweet"", ""omw"": ""mild|soft|sweet""}",verified_strong
872,banque,bank,freedict,72.18299999999999,4.87,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bank"", ""kaikki"": ""bank"", ""omw"": ""bank""}",verified_strong
873,proposer,"to propose (offer); to propose, suggest",kaikki,71.93500000000002,4.57,False,True,False,False,True,False,False,omw,"{""kaikki"": ""offer|propose|suggest"", ""omw"": ""offer|propose|suggest""}",verified
874,nettoyer,to clean / to scrub,legacy_learner_translation,71.90100000000001,4.11,True,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""clean"", ""kaikki"": ""clean"", ""legacy"": ""clean|scrub"", ""omw"": ""clean""}",verified_strong
875,terrible,abysmal; dreadful; gruesome; horrible,freedict,71.864,4.52,False,False,True,False,True,False,False,omw,"{""freedict"": ""abysmal|dreadful|gruesome|horrible"", ""omw"": ""dreadful""}",verified
876,urgence,"emergency, urgency",kaikki,71.763,4.67,False,True,False,False,True,False,False,omw,"{""kaikki"": ""emergency|urgency"", ""omw"": ""emergency|urgency""}",verified
877,forcer,soften up,freedict,71.67,4.29,False,False,True,False,False,False,False,,"{""freedict"": ""soften|up""}",review
878,atteindre,to reach / to attain / to hit / to affect (illness),legacy_learner_translation,71.625,4.73,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""hit|reach"", ""kaikki"": ""affect|attain|reach"", ""legacy"": ""affect|attain|hit|illnes|reach"", ""omw"": ""attain|hit|reach""}",verified_strong
879,gérer,"to manage; to rule, to rock (to excel)",kaikki,71.61500000000001,4.66,False,True,False,False,True,False,False,omw,"{""kaikki"": ""excel|manage|rock|rule"", ""omw"": ""manage""}",verified
880,gouvernement,rule; reign; control; government,freedict,71.139,5.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""control|govern|reign|rule"", ""kaikki"": ""govern"", ""omw"": ""govern|reign|rule""}",verified_strong
881,honte,shame (feeling); shame (something shameful),kaikki,71.105,4.60,False,True,False,False,True,False,False,omw,"{""kaikki"": ""feel|shame|shameful"", ""omw"": ""shame""}",verified
882,fleur,bloom; flower,freedict,70.918,4.34,False,False,True,False,True,True,False,omw,"{""freedict"": ""bloom|flower"", ""omw"": ""bloom|flower""}",verified
883,fuir,to flee / to run away / to leak,legacy_learner_translation,70.90199999999999,4.20,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""away|flee|leak|run"", ""kaikki"": ""flee|leak"", ""legacy"": ""away|flee|leak|run"", ""omw"": ""away|flee|leak|run""}",verified_strong
884,poursuivre,to pursue / to chase / to continue / to prosecute,legacy_learner_translation,70.75099999999999,4.46,True,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""chase"", ""kaikki"": ""chase|continue|pursue"", ""legacy"": ""chase|continue|prosecute|pursue"", ""omw"": ""chase|continue|prosecute|pursue""}",verified_strong
885,copain,"friend, chum, mate (UK), pal, buddy; ellipsis of petit copain: boyfriend (boy/man to whom one has a romantic attachment)",kaikki,70.696,4.35,False,True,False,False,True,True,False,omw,"{""kaikki"": ""attach|boy|boyfriend|buddy|chum|copain|ellipsi|friend|has|man|mate|pal"", ""omw"": ""boyfriend|buddy|chum|friend|man|pal""}",verified
886,étranger,alien; foreign; strange; foreigner,freedict,70.693,4.86,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""alien|foreign|foreigner|strange"", ""kaikki"": ""foreign"", ""omw"": ""alien|foreign|foreigner|strange""}",verified_strong
887,niveau,level,freedict,70.649,5.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""level"", ""kaikki"": ""level"", ""omw"": ""level""}",verified_strong
888,anglais,English; Sassenach; Englishman; English language,freedict,70.541,5.23,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""english|englishman|language|sassenach"", ""kaikki"": ""english"", ""omw"": ""english|englishman|language""}",verified_strong
889,position,position,freedict,70.5,5.07,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""position"", ""kaikki"": ""position"", ""omw"": ""position""}",verified_strong
890,profiter,profit,freedict,70.364,4.66,False,False,True,False,True,False,False,omw,"{""freedict"": ""profit"", ""omw"": ""profit""}",verified
891,machine,engine; machine,freedict,70.355,4.72,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""engine|machine"", ""kaikki"": ""engine|machine"", ""omw"": ""machine""}",verified_strong
892,action,act; share; action; achievement,freedict,70.297,5.17,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""achieve|act|action|share"", ""kaikki"": ""share"", ""omw"": ""act|action|share""}",verified_strong
893,hum,"um..., hm",kaikki,70.19,4.08,False,True,False,False,False,False,False,,"{""kaikki"": ""hm|um""}",review
894,remonter,strech; wind up,freedict,70.15599999999999,4.38,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""strech|up|wind"", ""kaikki"": ""up|wind""}",verified
895,futur,future,freedict,70.029,4.82,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""future"", ""kaikki"": ""future"", ""omw"": ""future""}",verified_strong
896,peuple,folk; nation; people,freedict,69.70899999999999,5.01,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""folk|nation|people"", ""kaikki"": ""nation|people"", ""omw"": ""folk|nation|people""}",verified_strong
897,époque,age; era,freedict,69.68,5.23,False,False,True,False,True,False,False,omw,"{""freedict"": ""age|era"", ""omw"": ""age|era""}",verified
898,bain,bath,freedict,69.582,4.55,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bath"", ""kaikki"": ""bath"", ""omw"": ""bath""}",verified_strong
899,impliquer,imply,freedict,69.3,3.78,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""imply"", ""kaikki"": ""imply"", ""omw"": ""imply""}",verified_strong
900,merveilleux,wonderful,freedict,69.253,4.24,False,False,True,False,True,False,False,omw,"{""freedict"": ""wonderful"", ""omw"": ""wonderful""}",verified
901,peau,fur; hide; skin,freedict,69.145,4.81,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""fur|hide|skin"", ""kaikki"": ""fur|hide|skin"", ""omw"": ""fur|hide|skin""}",verified_strong
902,magasin,shop; store; boutique,freedict,69.111,4.58,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""boutique|shop|store"", ""kaikki"": ""shop|store"", ""omw"": ""boutique|shop|store""}",verified_strong
903,tel,such / like,legacy_learner_translation,69.086,5.16,True,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""such"", ""kaikki"": ""like|such"", ""legacy"": ""like|such"", ""omw"": ""such""}",verified_strong
904,quartier,quarter; district; neighbourhood,freedict,69.066,4.93,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""district|neighbourhood|quarter"", ""kaikki"": ""neighbourhood|quarter"", ""omw"": ""district|neighbourhood|quarter""}",verified_strong
905,surprendre,surprise,freedict,69.04599999999999,3.96,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""surprise"", ""kaikki"": ""surprise"", ""omw"": ""surprise""}",verified_strong
906,toilette,toilet,freedict,69.013,3.91,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""toilet"", ""kaikki"": ""toilet"", ""omw"": ""toilet""}",verified_strong
907,silence,silence,freedict,68.965,4.72,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""silence"", ""kaikki"": ""silence"", ""omw"": ""silence""}",verified_strong
908,radio,radio; wireless,freedict,68.855,4.92,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""radio|wireles"", ""kaikki"": ""radio"", ""omw"": ""radio|wireles""}",verified_strong
909,recommencer,resume,freedict,68.661,4.03,False,False,True,False,True,False,False,omw,"{""freedict"": ""resume"", ""omw"": ""resume""}",verified
