rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
645,میدان,"battleground; maidan, plains; ground, field, arena",True,noun,True,True,arena|battleground|field|ground|maidan|plain,True,5.25,False,False,False,,True,noun,3,strong
646,سرگرم,"active, working",True,adj,True,True,active|work,True,4.60,False,False,False,,True,adj|adv|noun,3,strong
647,قدم,"footstep, step; perpetuity, permanence; antiquity, oldness, ancientness",True,noun,True,True,ancientnes|antiquity|footstep|oldnes|permanence|perpetuity|step,True,5.20,False,False,False,,True,noun,3,strong
648,شہری,citizen; urban; pertaining to the city,True,adj|noun,True,True,citizen|city|pertain|urban,True,5.20,False,False,False,,True,adj|noun|propn,3,strong
649,انتظامیہ,"administration, establishment",True,noun,True,True,administr|establish,True,4.92,False,False,False,,True,noun|propn,3,strong
650,شے,"object, thing; article, matter",True,noun,True,True,article|matter|object,True,4.52,False,False,False,,False,,2,strong
651,فکر,concern,True,noun,True,True,concern,True,5.15,False,False,False,,True,noun,3,strong
652,کپ,"cup, glass",True,noun,True,True,cup|glas,True,5.02,False,False,False,,True,noun|propn,3,strong
653,حیات,"alive; life, lifetime",True,adj|noun,True,True,alive|life|lifetime,True,5.10,False,False,False,,True,noun|propn,3,strong
654,جیسا,like; as; such as,False,,False,False,,True,5.35,False,False,False,,True,adp|adv|det|pron|sconj,2,form_only
655,جماعتوں,oblique plural of جَماعَت (jamā'at),True,noun,True,True,jam|oblique,True,5.01,False,False,False,,True,noun,3,strong
656,تفصیلات,formal plural of تَفْصِیل (tafsīl),True,noun,True,True,formal|tafs,True,5.33,False,False,False,,True,noun,3,strong
657,بیس,twenty,True,num,True,True,twenty,True,5.00,False,False,False,,True,num,3,strong
658,قوانین,formal plural of قانُون (qānūn),True,noun,True,True,formal,True,4.89,False,False,False,,True,noun,3,strong
659,آئین,constitution,True,noun,True,True,constitution,True,5.01,False,False,False,,True,noun,3,strong
660,تشدد,"severity, hardship, rigour; violence, oppression, aggression",True,noun,True,True,aggression|hardship|oppression|rigour|severity|violence,True,5.02,False,False,False,,True,noun,3,strong
661,خوش,happy; content,True,adj,True,True,content|happy,True,5.60,False,False,False,,True,adj|adv,3,strong
662,عدم,"being lost; non-possession, lack; nonexistence, negation, nonentity, nothingness, void",True,noun,True,True,lack|lost|negation|non-possession|nonentity|nonexistence|nothingnes|void,True,4.89,False,False,False,,True,adj|noun|part,3,strong
663,مال,hero; boxer; money,True,noun,True,True,boxer|hero|money,True,5.14,False,False,False,,True,noun|propn,3,strong
664,مجھ,oblique singular of میں (ma͠i),True,pron,True,True,ma|oblique,True,5.32,False,False,False,,True,pron,3,strong
665,مشہور,"famous, reputed",True,adj,True,True,famou|reput,True,5.24,False,False,False,,True,adj,3,strong
666,دعا,"hope, wish; prayer, supplication; the prayers in the Qur'an",True,name|noun,True,True,hope|prayer|qur'an|supplic|wish,True,5.33,False,False,False,,True,adj|noun,3,strong
667,گل,bole; hook; neck,True,noun,True,True,bole|hook|neck,True,4.88,False,False,False,,True,adj|noun|propn|verb,3,strong
668,اساتذہ,formal plural of اُسْتاد (ustād),True,noun,True,True,formal|ust,True,4.82,False,False,False,,True,noun,3,strong
669,مرض,"disease, illness, sickness, malady",True,noun,True,True,disease|illnes|malady|sicknes,True,4.73,False,False,False,,True,noun,3,strong
670,گیس,"fart; gas, petrol",True,noun,True,True,fart|gas|petrol,True,4.72,False,False,False,,True,noun|num|propn,3,strong
671,تجارتی,"anything related to trade; mercantile, commercial, business",True,adj,True,True,anyth|busines|commercial|mercantile|relat|trade,True,4.84,False,False,False,,True,adj,3,strong
672,اتفاق,unity; likeness; coincidence,True,noun,True,True,coincidence|likenes|unity,True,4.99,False,False,False,,True,adj|noun,3,strong
673,انجام,"end, finishing; result, conclusion",True,noun,True,True,conclusion|end|finish|result,True,5.27,False,False,False,,True,adj|noun,3,strong
674,گرم,"warm; hot; angry, furious; active, live; fresh",True,adj,True,True,active|angry|fresh|furiou|hot|live|warm,True,4.80,False,False,False,,True,adj,3,strong
675,ملزم,"accused, charged",True,adj|noun,True,True,accus|charg,True,4.92,False,False,False,,True,adj|noun,3,strong
676,ادبی,moral; literary,True,adj,True,True,literary|moral,True,4.87,False,False,False,,False,,2,strong
677,گھروں,"oblique plural of گَھر (ghar, “home; house”)",True,noun,True,True,ghar|home|house|oblique,True,4.94,False,False,False,,True,noun,3,strong
678,گاڑی,"car; any railed vehicle (train, tram); any four-wheeled motor vehicle (bus, truck)",True,noun,True,True,any|bus|car|four-wheel|motor|rail|train|tram|truck|vehicle,True,5.20,False,False,False,,True,noun,3,strong
679,مغربی,western,True,adj,True,True,western,True,5.19,False,False,False,,True,adj|noun|propn,3,strong
680,ذہنی,ideal; mental; subjective,True,adj,True,True,ideal|mental|subjective,True,4.72,False,False,False,,True,adj,3,strong
681,زبانوں,oblique plural of زُبان (zubān),True,noun,True,True,oblique|zub,True,4.63,False,False,False,,True,noun,3,strong
682,مسئلے,direct plural; oblique/vocative singular,True,noun,True,True,direct|oblique|vocative,True,4.48,False,False,False,,True,noun,3,strong
683,جمہوریت,republic; democracy,True,noun,True,True,democracy|republic,True,5.18,False,False,False,,True,noun,3,strong
684,کہاں,where,True,adv,True,True,where,True,5.20,False,False,False,,True,pron,3,strong
685,ذاتی,innate; natural; inherent,True,adj,True,True,inherent|innate|natural,True,5.02,False,False,False,,True,adj,3,strong
686,خوراک,dose; one's appetite or diet; expenses (of an employee etc.),True,noun,True,True,appetite|diet|dose|employee|etc|expens|one',True,4.65,False,False,False,,True,noun,3,strong
687,اسپتال,hospital,True,noun,True,True,hospital,True,4.94,False,False,False,,True,noun,3,strong
688,وزارت,ministry; vizierate; premiership,True,noun,True,True,ministry|premiership|vizierate,True,5.24,False,False,False,,True,adj|noun,3,strong
689,خاتون,lady; noblewoman,True,noun,True,True,lady|noblewoman,True,5.27,False,False,False,,True,adj|noun,3,strong
690,خراب,"rotten; volatile; bad, evil",True,adj,True,True,bad|evil|rotten|volatile,True,5.03,False,False,False,,True,adj,3,strong
691,کمپیوٹر,computer,True,noun,True,True,computer,True,4.72,False,False,False,,True,noun,3,strong
692,ناکام,failed; unsuccessful,True,adj,True,True,fail|unsuccessful,True,5.14,False,False,False,,True,adj|noun,3,strong
693,نور,splendour; divine light; name of a chapter,True,name|noun,True,True,chapter|divine|light|name|splendour,True,5.00,False,False,False,,True,noun|propn,3,strong
694,تحقیق,"research, investigation; truth, exactness, fact, verification",True,noun,True,True,exactnes|fact|investig|research|truth|verific,True,5.19,False,False,False,,True,noun|propn,3,strong
695,مقصد,purpose (ie. intention; goal; aim),True,noun,True,True,aim|goal|ie|intention|purpose,True,5.27,False,False,False,,True,noun,3,strong
696,افغان,Afghan (a person from Afghanistan); Pashtun (a person of Pashtun ethnicity),True,noun,True,True,afghan|afghanistan|ethnicity|pashtun,True,5.10,False,False,False,,True,propn,3,strong
697,حضور,huzoor; master; beloved,True,noun,True,True,belov|huzoor|master,True,5.05,False,False,False,,True,part|propn,3,strong
698,تسلیم,acceptance,True,noun,True,True,acceptance,True,5.15,False,False,False,,True,noun,3,strong
699,منہ,face; mouth; bad mood,True,noun,True,True,bad|face|mood|mouth,True,5.28,False,False,False,,True,noun,3,strong
700,ذریعہ,"source, resource; means, way, agency",True,noun,True,True,agency|resource|source|way,True,5.32,False,False,False,,True,adp|noun,3,strong
701,ادارہ,"academy, body, institute; institution, department, establishment, organisation",True,noun,True,True,academy|body|depart|establish|institute|institution|organis,True,5.05,False,False,False,,True,noun|propn,3,strong
702,انٹرنیشنل,international,True,adj,True,True,international,True,4.89,False,False,False,,True,adj|noun|propn,3,strong
703,ادھر,here / this way / hither,True,adv,True,True,here|hither|way,True,5.11,False,False,False,,True,adv,3,strong
704,امر,"command, order; permission, allowance; point, fact, case, thing",True,noun,True,True,allowance|command|fact|order|permission|point,True,4.70,False,False,False,,True,noun|propn,3,strong
705,ابتدائی,"early; beginning, inchoate, incipient, initial, primary, primordial, abortive, elementary, fundamental, primal, rudimental",True,adj|adv,True,True,abortive|beginn|early|elementary|fundamental|inchoate|incipient|initial|primal|primary|primordial|rudimental,True,5.20,False,False,False,,True,adj,3,strong
706,کہانی,"story, tale; lie, fiction; plot (to a book, movie or some play etc.)",True,noun,True,True,book|etc|fiction|lie|movie|play|plot|some|story|tale,True,5.15,False,False,False,,True,noun,3,strong
707,مرد,man,True,noun,True,True,man,True,5.27,False,False,False,,True,noun,3,strong
708,لڑکا,boy; son,True,noun,True,True,boy|son,True,4.53,False,False,False,,True,noun,3,strong
709,کلو,"black, dark, someone of dark skin",True,noun,True,True,black|dark|skin,True,4.69,False,False,False,,True,noun,3,strong
710,بحث,"discussion; argument, debate",True,noun,True,True,argu|debate|discussion,True,4.84,False,False,False,,True,noun,3,strong
711,الفاظ,"plural of لَفْظ (lafz, “word”)",True,noun,True,True,lafz,True,5.32,False,False,False,,True,noun,3,strong
712,ٹھیک,well; exactly; rightly,True,adj|adv,True,True,exactly|rightly|well,True,5.10,False,False,False,,True,adj,3,strong
713,اگلے,next (masculine plural/oblique),True,adj,True,True,next|oblique,True,5.10,False,False,False,,True,adj,3,strong
714,بیٹے,sons; son (oblique/vocative singular),True,noun,True,True,oblique|son|vocative,True,5.19,False,False,False,,True,noun,3,strong
715,مسترد,"revoked, refuted; rejected, refused",True,adj,True,True,refus|refut|reject|revok,True,4.97,False,False,False,,True,adj,3,strong
716,مصروف,"busy, occupied, engaged",True,adj,True,True,busy|engag|occup,True,4.98,False,False,False,,True,adj,3,strong
717,آگ,fire; rage; anger,True,noun,True,True,anger|fire|rage,True,5.21,False,False,False,,True,noun,3,strong
718,عورتوں,"oblique plural of عَوْرَت (ʻaurat, “woman”)",True,noun,True,True,aurat|oblique|woman,True,4.89,False,False,False,,True,noun,3,strong
719,سالانہ,"yearly, annual",True,adj,True,True,annual|yearly,True,4.83,False,False,False,,True,adj|adv|noun,3,strong
720,چینی,sugar; Chinese,True,adj|noun,True,True,chinese|sugar,True,5.19,False,False,False,,True,adj|noun,3,strong
721,نقشہ,model; layout; blueprint,True,noun,True,True,blueprint|layout|model,True,4.38,False,False,False,,True,noun,3,strong
722,امور,affairs; matters,True,noun,False,False,,True,4.99,False,False,False,,True,noun|propn,3,form_only
723,کریم,"a male given name, Karim or Kareem, from Arabic",True,noun,True,True,arabic|given|kareem|karim|male|name,True,5.09,False,False,False,,True,noun|part|propn,3,strong
724,ابو,"diminutive of اَبّا (abbā, “dad”)",True,noun,True,True,abb|dad|diminutive,True,5.27,False,False,False,,False,,2,strong
725,ترجمان,"spokesman; translator, interpreter",True,noun,True,True,interpreter|spokesman|translator,True,5.21,False,False,False,,True,noun,3,strong
726,گول,"round, circular, spherical",True,adj,True,True,circular|round|spherical,True,4.63,False,False,False,,True,adj|noun,3,strong
727,دفعہ,"group; occasion, time; a class in school",True,noun,True,True,clas|group|occasion|school|time,True,5.14,False,False,False,,True,noun,3,strong
728,راستے,direct plural; oblique/vocative singular,True,noun,True,True,direct|oblique|vocative,True,5.02,False,False,False,,True,noun,3,strong
729,دہلی,"threshold, doorstep; Delhi (a megacity and union territory of India, containing the national capital New Delhi)",True,name|noun,True,True,capital|contain|delhi|doorstep|india|megacity|national|new|territory|threshold|union,True,5.29,False,False,False,,True,propn,3,strong
730,ظفر,"success; profit, gain; victory, triumph",True,noun,True,True,gain|profit|succes|triumph|victory,True,4.72,False,False,False,,True,propn,3,strong
731,وسیع,"wide, extensive, broad; spacious, roomy, capacious",True,noun,True,True,broad|capaciou|extensive|roomy|spaciou|wide,True,5.04,False,False,False,,True,adj,3,strong
732,غیرت,"shame; bashfulness; a just sense of honour, prestige (self-respect)",True,noun,True,True,bashfulnes|honour|just|prestige|self-respect|sense|shame,True,4.47,False,False,False,,False,,2,strong
733,متعدد,"several, many; numerous, multiple; various (ie. different)",True,adj,True,True,different|ie|many|multiple|numerou|several|variou,True,5.16,False,False,False,,True,adj|det,3,strong
734,تنقید,criticism,True,noun,True,True,criticism,True,5.06,False,False,False,,True,noun,3,strong
735,آسان,easy,True,adj,True,True,easy,True,5.09,False,False,False,,True,adj|noun,3,strong
736,جیل,"jail, the slammer",True,noun,True,True,jail|slammer,True,5.16,False,False,False,,True,noun|propn,3,strong
737,مہمان,guest,True,noun,True,True,guest,True,4.73,False,False,False,,True,noun,3,strong
738,مرکز,hub; capital; centerpoint,True,noun,True,True,capital|centerpoint|hub,True,5.12,False,False,False,,True,adj|noun|propn,3,strong
739,معروف,well-known; famous; known,True,adj,True,True,famou|known,True,5.17,False,False,False,,True,adj|propn,3,strong
740,تشکیل,"formation; foundation, establishment",True,noun,True,True,establish|found,True,5.07,False,False,False,,True,adj|noun,3,strong
741,انکار,refusal; deviation; abstinence; refrain,True,noun,True,True,abstinence|devi|refrain|refusal,True,5.08,False,False,False,,True,adj|noun,3,strong
742,مطلب,"purpose, motive; topic (ie. subject, matter); meaning (of a word, sentence etc.)",True,noun,True,True,etc|ie|matter|motive|purpose|sentence|subject|topic,True,5.24,False,False,False,,True,noun,3,strong
743,کھانا,to eat / food,True,noun|verb,True,True,eat|food,True,4.93,False,False,False,,True,noun|verb,3,strong
744,موضوع,"object; placed, situated, located; manufactured, established, founded",True,adj|noun,True,True,establish|found|locat|manufactur|object|plac|situat,True,5.03,False,False,False,,True,noun,3,strong
745,پیدائش,"wages, earnings; origin, birth; genesis, creation",True,noun,True,True,birth|creation|earning|genesi|origin|wage,True,4.82,False,False,False,,True,noun,3,strong
746,دینی,religious,True,adj,True,True,religiou,True,5.00,False,False,False,,True,adj|verb,3,strong
747,دار,seat; wife; wood,True,noun|suffix,True,True,seat|wife|wood,True,5.49,False,False,False,,False,,2,strong
748,جنہیں,whom; which; to whom/which (plural),False,,False,False,,True,4.94,False,False,False,,True,pron,2,form_only
749,کرو,"Kuru, a legendary king in the Mahabharata who is the progenitor of the Kauravas",True,name|verb,True,True,kaurava|king|kuru|legendary|mahabharata|progenitor,True,5.45,False,False,False,,True,verb,3,strong
750,اقتدار,power; control; authority,True,noun,True,True,authority|control|power,True,5.12,False,False,False,,True,noun,3,strong
751,منصوبہ,"plan, design, scheme, project",True,noun,True,True,design|plan|project|scheme,True,5.10,False,False,False,,True,noun,3,strong
752,کوٹ,"coat; barracks; citadel, stronghold",True,noun,True,True,barrack|citadel|coat|stronghold,True,4.64,False,False,False,,True,noun,3,strong
753,توقع,"wish, desire; hope, expectation",True,noun,True,True,desire|expect|hope|wish,True,4.65,False,False,False,,True,noun,3,strong
754,راستہ,"manner; path, way; route, street",True,noun,True,True,manner|path|route|street|way,True,5.11,False,False,False,,True,noun,3,strong
755,گیند,ball,True,noun,True,True,ball,True,4.50,False,False,False,,True,noun,3,strong
756,محور,axis,True,noun,True,True,axis,True,4.13,False,False,False,,False,,2,strong
757,مند,"with, characteristic of",True,suffix,True,True,characteristic,True,4.78,False,False,False,,True,adj,3,strong
758,لینا,to take / to receive,True,verb,True,True,take,True,5.08,False,False,False,,True,verb,3,strong
759,کاشت,"cultivation, agriculture",True,noun,True,True,agriculture|cultiv,True,4.39,False,False,False,,True,noun,3,strong
760,انصاف,justice,True,noun,True,True,justice,True,5.59,False,False,False,,True,noun|propn,3,strong
761,مالک,"God; owner, lord; boss, supervisor",True,noun,True,True,boss|god|lord|owner|supervisor,True,5.10,False,False,False,,True,noun|propn,3,strong
762,بدھ,Buddha; Wednesday,True,name|noun,True,True,buddha|wednesday,True,5.01,False,False,False,,True,propn,3,strong
763,بخش,"allowance, pay, donation, gift; food distributed in celebrations; share, lot, allotment, part, portion",True,noun,True,True,allot|allowance|celebration|distribut|donation|food|gift|lot|part|pay|portion|share,True,4.93,False,False,False,,True,adj|noun|propn|verb,3,strong
764,البتہ,"but, however; although, but; of course, surely, certainly",True,adv|conj,True,True,although|but|certainly|course|however|surely,True,4.84,False,False,False,,True,sconj,3,strong
765,مخصوص,specific; particular; reserved,True,adj,True,False,,True,5.06,False,False,False,,True,adj,3,semantic_review
766,روشن,"enlightened; splendid; good; illuminated; lit, alight",True,adj,True,True,alight|enlighten|good|illuminat|lit|splendid,True,5.03,False,False,False,,True,adj|propn,3,strong
767,وفد,delegation; deputation; an ambassador,True,noun,True,True,ambassador|deleg|deput,True,4.61,False,False,False,,True,noun,3,strong
768,عشق,passion; devotion,True,noun,True,True,devotion|passion,True,4.82,False,False,False,,True,noun,3,strong
769,اختلاف,"dissent; discord, clash, difference, disagreement, misunderstanding, quarrel, schism, variance, variation, disparity, diversity",True,noun,True,True,clash|difference|disagree|discord|disparity|dissent|diversity|misunderstand|quarrel|schism|vari|variance,True,4.96,False,False,False,,True,noun,3,strong
770,بنگلہ,"bungalow; Bengali, of or relating to Bengal; Bengali language, Bengali ethnicity",True,adj|name|noun,True,True,bengal|bengali|bungalow|ethnicity|language,True,4.90,False,False,False,,True,propn,3,strong
771,قابو,control,True,noun,True,True,control,True,4.65,False,False,False,,True,adj|noun,3,strong
772,تعریف,"definition, description; praise, commendation, laudation, admiration; a table of rates of export and import duties",True,noun,True,True,admir|commend|definition|description|duti|export|import|laud|praise|rate|table,True,5.00,False,False,False,,False,,2,strong
773,پندرہ,fifteen,True,num,True,True,fifteen,True,4.75,False,False,False,,True,num,3,strong
774,تیاری,show; readiness; preparation,True,noun,True,True,prepar|readines|show,True,4.88,False,False,False,,True,noun|propn,3,strong
775,حالیہ,participle; recent (having happened a short while ago),True,adj|noun,True,True,ago|happen|participle|recent|short|while,True,4.64,False,False,False,,True,adj,3,strong
776,قابل,"capable; worthy, deserving",True,adj,True,True,capable|deserv|worthy,True,5.41,False,False,False,,True,adj|noun,3,strong
777,محروم,pure; innocent; denied; refused; deprived of; excluded,True,adj,True,True,deni|depriv|exclud|innocent|pure|refus,True,4.70,False,False,False,,True,adj|noun,3,strong
778,اخبار,"newspaper; gazette, journal",True,noun,True,True,gazette|journal|newspaper,True,5.08,False,False,False,,True,adj|noun,3,strong
779,دعوت,"invitation; feast, dinner, banquet; incantation, invocation",True,noun,True,True,banquet|dinner|feast|incant|invit|invoc,True,4.97,False,False,False,,True,noun,3,strong
780,بری,feminine of بُرا (burā),True,adj,True,True,bur,True,5.03,False,False,False,,True,adj,3,strong
781,بیوی,wife,True,noun,True,True,wife,True,5.21,False,False,False,,True,noun,3,strong
782,اکثریت,majority,True,noun,True,True,majority,True,4.95,False,False,False,,True,adj|noun,3,strong
783,فورا,"immediately, instantly, urgently, promptly, rapidly, instantaneously",True,adv,True,True,immediately|instantaneously|instantly|promptly|rapidly|urgently,True,4.83,False,False,False,,False,,2,strong
784,پچاس,fifty,True,num,True,True,fifty,True,4.65,False,False,False,,True,num,3,strong
785,عید,"Eid; festival, celebration",True,noun,True,True,celebr|eid|festival,True,5.03,False,False,False,,False,,2,strong
786,منظر,the horizon; the eye; pupil; sight; view; scene,True,noun,True,True,eye|horizon|pupil|scene|sight|view,True,5.16,False,False,False,,True,noun,3,strong
787,کمال,entire; extreme; perfect,True,adj|noun,True,True,entire|extreme|perfect,True,4.93,False,False,False,,True,propn,3,strong
788,منگل,"Tuesday; prosperity; auspicious, lucky",True,adj|noun,True,True,auspiciou|lucky|prosperity|tuesday,True,4.11,False,False,False,,True,noun|propn,3,strong
789,درجہ,"angle; degree; level, extent, rate",True,noun,True,True,angle|degree|extent|level|rate,True,5.18,False,False,False,,True,noun,3,strong
790,معمولی,"common; ordinary; regular, usual",True,adj,True,True,common|ordinary|regular|usual,True,4.87,False,False,False,,True,adj,3,strong
791,مذہب,"religion; any school of thought; creed, sectarian belief",True,noun,True,True,any|belief|creed|religion|school|sectarian|thought,True,5.27,False,False,False,,True,noun|propn,3,strong
792,بھاری,heavy,True,adj,True,True,heavy,True,4.91,False,False,False,,True,adj,3,strong
793,خواب,"dream; sleep; vision, illusion",True,noun,True,True,dream|illusion|sleep|vision,True,5.17,False,False,False,,True,noun,3,strong
794,خوف,fear,True,noun,True,True,fear,True,5.15,False,False,False,,True,noun,3,strong
795,تیسرے,third (masculine plural/oblique),False,,False,False,,True,4.72,False,False,False,,True,adj,2,form_only
796,وجود,existence,True,noun,True,True,existence,True,5.09,False,False,False,,True,noun,3,strong
797,بلوچ,Baloch,True,noun,True,True,baloch,True,4.94,False,False,False,,False,,2,strong
798,حج,"hajj, pilgrimage to Mecca",True,noun,True,True,hajj|mecca|pilgrimage,True,5.08,False,False,False,,True,noun|propn,3,strong
799,اقتصادی,economic,True,adj,True,True,economic,True,4.85,False,False,False,,True,adj,3,strong
800,واپسی,"return, coming-back; reimbursement, restoration",True,noun,True,True,coming-back|reimburse|restor|return,True,4.97,False,False,False,,True,noun,3,strong
801,یار,"beloved; companion; bro, mate, dude",True,noun,True,True,belov|bro|companion|dude|mate,True,4.76,False,False,False,,False,,2,strong
802,نظم,"order, arrangement, sequence; nazm (a genre of poem, poetry); discipline, order (of law and rule)",True,noun,True,True,arrange|discipline|genre|law|nazm|order|poem|poetry|rule|sequence,True,4.92,False,False,False,,True,noun,3,strong
803,تکلیف,"affliction, pain; trouble, difficulty; suffering, hardship, distress",True,noun,True,True,affliction|difficulty|distres|hardship|pain|suffer|trouble,True,4.99,False,False,False,,True,noun,3,strong
804,آس,"hope, expectation",True,noun,True,True,expect|hope,True,4.63,False,False,False,,True,adv|noun,3,strong
805,خاطر,"consideration, respect; attention to; hospitality",True,noun,True,True,attention|consider|hospitality|respect,True,5.04,False,False,False,,True,adj|adp,3,strong
806,مراد,"desire, will; wish, intention; meaning (ie. interpretation of text)",True,noun,True,True,desire|ie|intention|interpret|text|will|wish,True,5.12,False,False,False,,True,propn,3,strong
807,صلاحیت,gentleness; a good characteristic (of someone or something); capability; capacity (to do or carry out something),True,noun,True,True,capability|capacity|carry|characteristic|do|gentlenes|good|out,True,4.83,False,False,False,,True,noun,3,strong
808,خیر,"no; well, anyway; well-being, health",True,intj|noun,True,True,anyway|health|no|well|well-be,True,5.12,False,False,False,,True,adj|noun,3,strong
809,استاد,"expert, master; spiritual leader; professor; teacher, tutor",True,noun,True,True,expert|leader|master|professor|spiritual|teacher|tutor,True,4.87,False,False,False,,True,noun,3,strong
810,مجبور,forced; helpless; compelled,True,adj,True,True,compell|forc|helples,True,4.97,False,False,False,,True,adj,3,strong
811,نزدیک,near / close / according to,True,adj|adv,True,True,close|near,True,4.98,False,False,False,,True,adp,3,strong
812,بھوت,"ghost; spirit, demon; an ugly man (i.e., a man of ghastly countenance)",True,noun,True,True,countenance|demon|ghastly|ghost|man|spirit|ugly,True,3.87,False,False,False,,False,,2,strong
813,باقاعدہ,"regular, standard, proper",True,adj,True,True,proper|regular|standard,True,4.88,False,False,False,,True,adj|adv,3,strong
814,مارچ,March,True,name,True,True,march,True,5.32,False,False,False,,True,noun|propn,3,strong
815,روک,stop; prevention; restraint,False,,False,False,,True,5.15,False,False,False,,True,noun|propn|verb,2,form_only
816,زراعت,agriculture,True,noun,True,True,agriculture,True,4.57,False,False,False,,True,noun,3,strong
817,شہید,martyr; a lover; an injured person,True,adj|noun,True,True,injur|lover|martyr,True,5.22,False,False,False,,False,,2,strong
818,بل,force; might; power,True,noun,True,True,force|might|power,True,5.12,False,False,False,,True,noun|propn,3,strong
819,آہستہ,slowly; gently; softly; slow,True,adj|adv,True,True,gently|slow|slowly|softly,True,4.84,False,False,False,,False,,2,strong
820,داخلہ,entry; entrance; interior,True,noun,True,True,entrance|entry|interior,True,4.96,False,False,False,,True,noun|propn,3,strong
821,غدار,"traitor, backstabber; treacherous, disloyal, traitor",True,adj|noun,True,True,backstabber|disloyal|traitor|treacherou,True,4.14,False,False,False,,True,adj|noun,3,strong
822,امراض,diseases; illnesses,True,noun,True,False,,True,4.65,False,False,False,,True,noun,3,semantic_review
823,نسل,"generation; family, lineage; race, ethnic group",True,noun,True,True,ethnic|family|gener|group|lineage|race,True,5.13,False,False,False,,True,noun,3,strong
824,ارشاد,"command, direction, order",True,noun,True,True,command|direction|order,True,4.75,False,False,False,,True,noun,3,strong
825,خطرہ,"risk, danger",True,noun,True,True,danger|risk,True,4.98,False,False,False,,True,noun,3,strong
826,مخالفت,opposition (ie. hostility); opposition (ie. disagreement),True,noun,True,True,disagree|hostility|ie|opposition,True,5.02,False,False,False,,True,noun,3,strong
827,زمانے,direct plural; oblique/vocative singular,True,noun,True,True,direct|oblique|vocative,True,5.10,False,False,False,,True,noun,3,strong
828,آمد,arrival,True,noun,True,True,arrival,True,4.90,False,False,False,,True,noun,3,strong
829,غزل,"ghazal (a poetic form mostly used for love poetry in Middle Eastern, South, and Central Asian poetry)",True,noun,True,True,asian|central|eastern|ghazal|love|middle|mostly|poetic|poetry|south,True,4.78,False,False,False,,True,noun|propn,3,strong
830,دفاع,defence (military); defence (of character against allegations),True,noun,True,True,against|allegation|character|defence|military,True,5.11,False,False,False,,True,noun|propn,3,strong
831,واحد,single,True,adj,True,True,single,True,4.98,False,False,False,,True,adj|num,3,strong
832,شاندار,splendid; magnificent; excellent,True,adj,True,True,excellent|magnificent,True,4.72,False,False,False,,True,adj,3,strong
833,شوق,"ardor, interest; alacrity, gaiety; desire, yearning",True,noun,True,True,alacrity|ardor|desire|gaiety|interest|yearn,True,4.80,False,False,False,,False,,2,strong
834,گیارہ,eleven,True,num,True,True,eleven,True,4.67,False,False,False,,True,num,3,strong
835,آگاہ,"knowledgeable, knowing; informed, aware, known to",True,adj,True,True,aware|inform|know|knowledgeable|known,True,4.46,False,False,False,,True,adj|noun,3,strong
836,شیر,lion; milk; tiger,True,noun,True,True,lion|milk|tiger,True,5.02,False,False,False,,True,noun|propn,3,strong
837,گزر,carrot,True,noun,True,True,carrot,True,5.01,False,False,False,,True,verb,3,strong
838,برداشت,patience; endurance; tolerance,True,noun,True,True,endurance|patience|tolerance,True,5.04,False,False,False,,True,noun,3,strong
839,انٹرنیٹ,the Internet,True,noun,True,True,internet,True,4.77,False,False,False,,True,noun,3,strong
840,روزانہ,daily / every day,True,adv|noun,True,True,daily,True,4.74,False,False,False,,True,adv|noun,3,strong
841,پا,leg; foot; stem,True,noun|verb,True,True,foot|leg|stem,True,5.07,False,False,False,,True,aux|verb,3,strong
842,معاملہ,"matter, affair, issue",True,noun,True,True,affair|issue|matter,True,5.03,False,False,False,,True,adp|noun,3,strong
843,رفتار,pace; speed; motion,True,noun,True,True,motion|pace|speed,True,4.82,False,False,False,,True,adj|noun,3,strong
844,ملوث,"involved, implicated; tainted, polluted, befouled, contaminated",True,adj,True,True,befoul|contaminat|implicat|involv|pollut|taint,True,5.02,False,False,False,,True,adj|noun,3,strong
845,قاضی,qazi; judge,True,noun,True,True,judge|qazi,True,5.02,False,False,False,,True,noun,3,strong
846,ایرانی,Iranian,True,adj|noun,True,True,iranian,True,4.91,False,False,False,,True,adj,3,strong
847,سڑک,road,True,noun,True,True,road,True,4.81,False,False,False,,True,noun,3,strong
848,نظریہ,theory; ideology; perspective,True,noun,True,True,ideology|perspective|theory,True,4.81,False,False,False,,True,noun,3,strong
849,حکمت,wisdom; miracle; mystery,True,noun,True,True,miracle|mystery|wisdom,True,4.80,False,False,False,,True,noun,3,strong
850,افسر,officer,True,noun,True,True,officer,True,4.78,False,False,False,,True,noun,3,strong
851,عمارت,building,True,noun,True,True,build,True,4.87,False,False,False,,True,noun,3,strong
852,صحافیوں,oblique plural of صِحَافی (sihāfī),True,noun,True,True,oblique|sih,True,4.89,False,False,False,,True,noun,3,strong
853,پیغام,advice; message,True,noun,True,True,advice|message,True,5.20,False,False,False,,True,noun,3,strong
